,s_property_type,s_places,d_currency,c_price_aprox_local_currency,c_surface_total_in_m2,c_surface_covered_in_m2,c_price_per_m2,c_latitud,c_longitud
13418,apartment,MiguelHidalgo,0,15859019.68,230.0,230.0,69565.21739,19.433077,-99.198212
13420,apartment,Cuauhtemoc,0,4459291.65,82.0,82.0,54878.04878,19.404215,-99.166263
13423,apartment,BenitoJuarez,0,4513997.3,130.0,130.0,35040.03846,19.371992,-99.157853
13424,house,Tlalpan,0,4460349.25,148.0,152.0,29605.26316,19.279039,-99.142159
13430,apartment,AlvaroObregon,0,9116774.3,254.0,254.0,36220.47244,19.390806,-99.195413
13431,apartment,Iztapalapa,0,523223.5,54.0,54.0,9777.777778,19.320391,-99.055961
13432,house,Coyoacan,0,5848013.48,162.0,170.0,34705.88235,19.350214,-99.162146
13433,house,Coyoacan,0,5648436.12,470.0,470.0,12127.65957,19.336828,-99.135239
13434,apartment,Azcapotzalco,0,1169602.62,80.0,80.0,14750.0,19.470359,-99.183001
13435,house,Tlalpan,0,2180098.12,110.0,110.0,20000.0,19.305805,-99.189169
13436,apartment,Iztapalapa,0,3666528.8,110.0,110.0,33636.36364,19.318989,-99.094437
13437,apartment,MiguelHidalgo,0,1368507.02,90.0,90.0,15344.44444,19.401819,-99.184615
13438,apartment,BenitoJuarez,0,1387335.08,74.0,74.0,18918.91892,19.39912,-99.141464
13441,apartment,Iztacalco,0,695847.54,85.0,85.0,8261.176471,19.383251,-99.105499
13442,house,Coyoacan,0,2180098.12,100.0,100.0,22000.0,19.30241,-99.109299
13443,house,AlvaroObregon,0,17098005.54,476.0,492.0,35060.97561,19.339581,-99.197517
13444,apartment,Cuauhtemoc,0,4527502.18,83.0,83.0,55033.13253,19.417364,-99.159454
13446,apartment,BenitoJuarez,0,2329293.35,145.0,145.0,16206.89655,19.387245,-99.147388
13447,apartment,MiguelHidalgo,0,797094.26,85.0,85.0,9463.188235,19.400249,-99.177444
13448,house,Iztapalapa,0,2477971.72,248.0,232.0,10775.86207,19.3245518,-99.0419068
13449,house,GustavoAMadero,0,1433258.85,180.0,180.0,8033.333333,19.452119,-99.093016
13451,apartment,AlvaroObregon,0,3878097.34,107.0,107.0,36574.76636,19.324355,-99.264328
13452,apartment,BenitoJuarez,0,3933104.11,86.0,86.0,46151.26744,19.383915,-99.173846
13454,apartment,GustavoAMadero,0,644272.56,58.0,58.0,11206.89655,19.520075,-99.153229
13455,house,GustavoAMadero,0,6193460.74,160.0,160.0,38709.129625,19.4883826,-99.1193491
13456,apartment,GustavoAMadero,0,743215.24,79.0,79.0,9493.670886,19.4859724335,-99.0922808647
13457,apartment,BenitoJuarez,0,1212927.25,60.0,60.0,20400.0,19.366738,-99.14554
13458,house,MagdalenaContreras,0,14669593.08,408.0,405.0,36543.20988,19.304898,-99.241515
13460,house,MagdalenaContreras,0,3815171.81,267.0,267.0,14419.47566,19.315862,-99.222407
13461,house,Xochimilco,0,2110731.43,180.0,180.0,11833.33333,19.276384,-99.129483
13462,apartment,MiguelHidalgo,0,2775328.27,80.0,80.0,35000.0,19.399689,-99.188522
13463,house,Iztapalapa,0,605472.69,60.0,60.0,10183.33333,19.32496,-99.060584
13466,house,GustavoAMadero,0,1076175.72,137.0,137.0,7927.007299,19.453543,-99.055096
13468,apartment,BenitoJuarez,0,4192869.81,150.0,150.0,28207.64,19.392302,-99.154385
13472,apartment,Iztacalco,0,551388.29,65.0,65.0,8560.338462,19.401209,-99.115341
13473,apartment,AlvaroObregon,0,1061113.12,90.0,90.0,11897.77778,19.363351,-99.224119
13476,apartment,GustavoAMadero,0,649262.83,53.0,53.0,12362.07547,19.496491,-99.149702
13477,apartment,Iztacalco,0,1181437.49,53.0,53.0,22489.43396,19.395901,-99.097612
13479,apartment,MiguelHidalgo,0,1301452.08,90.0,90.0,14592.58889,19.401496,-99.173452
13481,apartment,AlvaroObregon,0,3026099.18,98.0,98.0,31153.06122,19.388231,-99.239954
13482,house,Cuauhtemoc,0,5549340.71,312.0,312.0,17948.71795,19.427607,-99.160835
13483,apartment,Azcapotzalco,0,862129.72,80.0,80.0,10875.0,19.480501,-99.178139
13485,apartment,BenitoJuarez,0,3864719.42,95.0,95.0,41052.63158,19.387739,-99.151623
13487,apartment,Cuauhtemoc,0,1536342.41,35.0,35.0,44285.71429,19.4295626281,-99.1651028395
13493,apartment,Cuauhtemoc,0,981276.68,52.0,52.0,19038.46154,19.456183,-99.144513
13494,house,AlvaroObregon,0,834419.54,80.0,80.0,10525.4625,19.366249,-99.199853
13495,apartment,Tlahuac,0,545153.65,50.0,50.0,11000.0,19.305666,-99.051631
13496,apartment,AlvaroObregon,0,514087.84,70.0,70.0,7411.157143,19.367424,-99.200287
13497,apartment,MiguelHidalgo,0,10704838.21,209.0,209.0,51674.64115,19.4355701,-99.2076623
13498,house,Azcapotzalco,0,1744492.13,350.0,350.0,5028.571429,19.459285,-99.163107
13499,apartment,Cuauhtemoc,0,842310.64,59.0,59.0,14406.77966,19.412142,-99.146127
13500,apartment,GustavoAMadero,0,1189144.46,65.0,65.0,18461.53846,19.50254,-99.112499
13501,apartment,AlvaroObregon,0,2873765.76,182.0,182.0,15934.06593,19.369862,-99.268166
13502,apartment,Cuauhtemoc,0,922577.8,68.0,68.0,13691.17647,19.446256,-99.147767
13504,apartment,BenitoJuarez,0,2130550.51,74.0,74.0,29054.05405,19.380292,-99.168756
13506,apartment,AlvaroObregon,0,10704838.21,294.0,294.0,36734.69388,19.3330669415,-99.203296043
13507,apartment,MiguelHidalgo,0,7855909.45,243.0,243.0,32623.97119,19.444417,-99.202518
13510,apartment,MiguelHidalgo,0,971134.57,75.0,75.0,13066.66667,19.453142,-99.180214
13511,house,MiguelHidalgo,0,14814758.21,324.0,324.0,46141.97531,19.435134,-99.177909
13513,apartment,Iztapalapa,0,568875.68,65.0,65.0,8831.830769,19.375605,-99.113134
13514,apartment,BenitoJuarez,0,7184414.4,161.0,161.0,45031.0559,19.376822,-99.174675
13515,apartment,BenitoJuarez,0,822491.56,71.0,71.0,11690.14085,19.391848,-99.139162
13516,apartment,GustavoAMadero,0,1017379.41,90.0,90.0,11407.41111,19.466609,-99.108785
13517,apartment,Cuauhtemoc,0,683758.0,90.0,90.0,7666.666667,19.43895,-99.161234
13518,apartment,BenitoJuarez,0,3121504.17,299.0,299.0,10535.11706,19.368783,-99.179031
13520,apartment,BenitoJuarez,0,1838985.1,170.0,170.0,10913.72353,19.371132,-99.173156
13521,apartment,BenitoJuarez,0,3219628.68,67.0,67.0,48481.34328,19.3953094,-99.146715
13522,apartment,Tlalpan,0,1213918.26,90.0,90.0,13611.11111,19.292877,-99.117048
13523,apartment,Cuauhtemoc,0,785826.27,40.0,40.0,19825.0,19.451685,-99.157107
13524,apartment,BenitoJuarez,0,1773807.06,62.0,62.0,28870.96774,19.365867,-99.144251
13525,house,Iztapalapa,0,1118582.49,80.0,80.0,14109.925,19.319557,-99.092189
13526,house,Azcapotzalco,0,2650801.15,294.0,294.0,9098.639456,19.484102,-99.18436
13527,apartment,Iztapalapa,0,766942.16,65.0,65.0,11904.0,19.348586,-99.115129
13528,house,Iztapalapa,0,1682639.25,158.0,158.0,10746.83544,19.358097,-99.077102
13532,apartment,GustavoAMadero,0,1098769.43,74.0,74.0,14983.78378,19.475745,-99.095737
13533,apartment,BenitoJuarez,0,3235463.74,100.0,62.0,52661.29032,19.371992,-99.157853
13534,house,Coyoacan,0,1206981.5,120.0,120.0,10150.0,19.328662,-99.159414
13535,apartment,Cuauhtemoc,0,657695.81,67.0,67.0,9905.970149,19.441695,-99.142965
13536,house,Iztapalapa,0,3865635.95,375.0,170.0,22941.17647,19.371365016,-99.1150549652
13537,apartment,Tlalpan,0,911154.08,70.0,70.0,13135.31429,19.281423,-99.141801
13538,apartment,Azcapotzalco,0,728523.54,55.0,55.0,13363.63636,19.511896,-99.194208
13539,apartment,Iztapalapa,0,274321.22,44.0,44.0,6290.0,19.359004,-99.092622
13542,house,AlvaroObregon,0,17242594.75,350.0,350.0,49714.28571,19.324822,-99.195327
13545,house,AlvaroObregon,0,2229183.42,100.0,100.0,22490.0,19.325361,-99.26414
13546,apartment,Coyoacan,0,1516159.2,60.0,60.0,25500.0,19.334652,-99.176803
13550,apartment,VenustianoCarranza,0,601508.8,60.0,60.0,10025.146666666667,19.4257203325,-99.0602016449
13551,house,Tlalpan,0,17582157.58,200.0,200.0,88692.28,19.27639,-99.180214
13552,apartment,VenustianoCarranza,0,981276.68,47.0,47.0,21063.82979,19.4113140768,-99.1157716513
13553,apartment,BenitoJuarez,0,1062963.31,85.0,85.0,12619.61176,19.377166,-99.187612
13556,apartment,Cuauhtemoc,0,4658586.89,100.0,100.0,47000.0,19.430132,-99.169144
13557,house,Iztapalapa,0,2675574.95,225.0,225.0,12000.0,19.315148,-99.090416
13558,apartment,MagdalenaContreras,0,2031455.11,55.0,55.0,37272.72727,19.304898,-99.241515
13560,apartment,VenustianoCarranza,0,509473.92,50.0,50.0,10280.06,19.455139,-99.12884
13562,apartment,AlvaroObregon,0,636853.17,70.0,70.0,9180.957143,19.390806,-99.195413
13564,apartment,BenitoJuarez,0,5664643.59,151.0,129.0,44302.32558,19.394073,-99.153915
13565,apartment,VenustianoCarranza,0,604481.67,67.0,67.0,9104.477612,19.421296,-99.06582
13566,house,GustavoAMadero,0,1698494.63,218.0,218.0,7862.385321,19.491513,-99.095052
13570,apartment,Cuauhtemoc,0,12386921.49,178.0,178.0,70224.7191,19.417364,-99.159454
13572,house,MiguelHidalgo,0,9318923.92,288.0,288.0,32652.76042,19.437841,-99.220367
13573,store,Cuauhtemoc,0,4658586.89,175.0,102.0,46078.43137,19.412235,-99.129707
13575,house,Tlalpan,0,12882398.32,390.0,390.0,33333.33333,19.301018,-99.198623
13576,apartment,AlvaroObregon,0,2081002.72,70.0,70.0,30000.0,19.358585,-99.185753
13577,house,GustavoAMadero,0,1080233.65,90.0,90.0,12112.16667,19.540075,-99.137215
13580,apartment,Cuauhtemoc,0,8257617.25,257.0,257.0,32424.12451,19.402517,-99.165594
13581,house,GustavoAMadero,0,2229645.73,180.0,180.0,12500.0,19.500286,-99.122093
13583,apartment,BenitoJuarez,0,1457047.28,70.0,70.0,21000.0,19.395835,-99.135191
13585,apartment,BenitoJuarez,0,1462003.32,68.0,68.0,21691.17647,19.397983,-99.146696
13587,apartment,AlvaroObregon,0,4262111.42,90.0,90.0,47777.77778,19.3969250978,-99.2316770556
13589,apartment,MiguelHidalgo,0,16598474.91,305.0,305.0,54918.03279,19.401079,-99.24807
13590,apartment,BenitoJuarez,0,5932760.07,95.0,95.0,63005.26316,19.3612714,-99.1719314
13592,apartment,BenitoJuarez,0,1412662.98,85.0,85.0,16771.28235,19.377383,-99.144978
13594,apartment,GustavoAMadero,0,2378288.93,74.0,74.0,32432.43243,19.507448,-99.122674
13595,house,MagdalenaContreras,0,3240176.03,526.0,190.0,17205.15789,19.304898,-99.241515
13596,apartment,Iztapalapa,0,1065127.42,70.0,70.0,15355.01429,19.372248,-99.133377
13598,apartment,Cuauhtemoc,0,1441837.6,53.0,53.0,27452.83019,19.413393,-99.131381
13599,house,Xochimilco,0,1615254.41,118.0,118.0,13813.55932,19.270885,-99.1138
13600,apartment,Coyoacan,0,971035.45,80.0,80.0,12248.75,19.323772,-99.116562
13603,apartment,BenitoJuarez,0,2526931.94,78.0,78.0,32692.30769,19.40255,-99.157807
13604,apartment,GustavoAMadero,0,1550767.21,70.0,70.0,22356.05714,19.452751,-99.056419
13606,apartment,VenustianoCarranza,0,882157.95,60.0,60.0,14833.33333,19.4201369532,-99.1115615889
13607,apartment,BenitoJuarez,0,2229645.73,90.0,90.0,25000.0,19.382429,-99.160199
13609,apartment,Cuajimalpa,0,5649775.66,88.0,88.0,64772.72727,19.3781988833,-99.243106842
13612,house,AlvaroObregon,0,5361059.54,210.0,210.0,25761.90476,19.347138,-99.25617
13613,house,Azcapotzalco,0,5450245.5,340.0,340.0,16176.47059,19.481972,-99.199944
13614,apartment,GustavoAMadero,0,704964.39,53.0,53.0,13422.64151,19.484912,-99.144884
13615,apartment,Cuauhtemoc,0,644535.13,60.0,60.0,10840.31667,19.440749,-99.141649
13617,apartment,Cuauhtemoc,0,4495040.78,91.0,91.0,49835.16484,19.4301322,-99.1691413
13619,house,Xochimilco,0,4099906.54,200.0,200.0,20686.67,19.273571,-99.140654
13620,house,AlvaroObregon,0,2614135.86,212.0,212.0,12443.39623,19.390806,-99.195413
13621,house,AlvaroObregon,0,734296.62,120.0,120.0,6175.0,19.380474,-99.245664
13624,apartment,BenitoJuarez,0,2972861.16,110.0,110.0,27272.72727,19.39912,-99.141464
13626,apartment,Iztapalapa,0,973720.93,110.0,110.0,8932.818182,19.359004,-99.092622
13629,apartment,GustavoAMadero,0,1090049.06,56.0,56.0,19642.85714,19.4739758,-99.1324714
13630,apartment,MiguelHidalgo,0,1129593.18,80.0,80.0,14245.4375,19.445816,-99.170462
13631,apartment,BenitoJuarez,0,3469160.49,105.0,105.0,33333.33333,19.368544,-99.163605
13633,apartment,MiguelHidalgo,0,842310.64,72.0,72.0,11805.55556,19.281438,-99.194462
13634,apartment,BenitoJuarez,0,5053863.88,136.0,136.0,37160.76382352941,19.3864346,-99.1594925
13635,apartment,VenustianoCarranza,0,1019095.68,130.0,130.0,7910.761538,19.412199,-99.124268
13636,apartment,AlvaroObregon,0,3469160.49,130.0,130.0,26923.07692,19.3404937,-99.2138835
13638,apartment,BenitoJuarez,0,3121504.17,70.0,70.0,45000.0,19.367025,-99.170349
13639,apartment,Iztapalapa,0,540069.71,50.0,50.0,10900.0,19.346609,-99.072311
13640,house,Tlalpan,0,1387335.08,105.0,105.0,13333.33333,19.281164,-99.20237
13641,house,BenitoJuarez,0,8423106.66,270.0,270.0,31481.48148,19.387324,-99.169786
13642,house,MagdalenaContreras,0,4785459.06,200.0,200.0,24140.0,19.327536,-99.228082
13643,apartment,MiguelHidalgo,0,4707030.06,86.0,86.0,55232.55814,19.441336,-99.198153
13644,apartment,Azcapotzalco,0,821830.44,70.0,70.0,11847.61429,19.473693,-99.164851
13645,apartment,Cuauhtemoc,0,767989.04,55.0,55.0,14090.90909,19.445486,-99.142376
13646,apartment,Cuauhtemoc,0,2784579.8,70.0,70.0,40142.85714,19.416616,-99.160027
13649,house,MagdalenaContreras,0,646254.98,90.0,90.0,7244.444444,19.306255,-99.234777
13650,house,Coyoacan,0,1467272.33,300.0,300.0,4935.556667,19.358008,-99.127094
13651,apartment,BenitoJuarez,0,1072872.76,75.0,75.0,14435.56,19.377166,-99.187612
13653,apartment,Iztapalapa,0,1065128.55,65.0,65.0,16536.18462,19.372248,-99.133377
13655,house,GustavoAMadero,0,1769271.77,130.0,130.0,13730.76923,19.491513,-99.095052
13658,apartment,BenitoJuarez,0,8720392.68,218.0,218.0,40366.97248,19.372684,-99.183678
13660,apartment,VenustianoCarranza,0,1019095.68,75.0,75.0,13711.98667,19.412199,-99.124268
13661,apartment,Cuauhtemoc,0,7447150.15,79.0,79.0,94267.72341772151,19.430718,-99.1583733
13662,apartment,Cuauhtemoc,0,1117795.73,60.0,60.0,18800.0,19.455981,-99.15008
13663,apartment,Cuauhtemoc,0,1234067.25,90.0,90.0,13837.03333,19.416195,-99.157971
13664,apartment,BenitoJuarez,0,1193439.19,80.0,80.0,15054.175,19.377388,-99.175682
13665,apartment,Tlalpan,0,2996583.57,100.0,100.0,30239.39,19.287568,-99.145853
13666,apartment,BenitoJuarez,0,4588115.77,93.0,93.0,49784.94624,19.3872626,-99.1754024
13668,store,VenustianoCarranza,0,297356.55,20.0,20.0,15000.0,19.410177,-99.08268
13671,house,AlvaroObregon,0,7567582.48,300.0,300.0,25455.55333,19.320576,-99.20929
13672,apartment,BenitoJuarez,0,3617838.86,82.0,82.0,44512.19512,19.363199,-99.158611
13674,apartment,MiguelHidalgo,0,1301452.08,104.0,104.0,12628.20192,19.401312,-99.173525
13675,house,Coyoacan,0,1075514.6,66.0,66.0,16444.43939,19.309208,-99.171906
13676,apartment,Tlalpan,0,660755.95,71.0,71.0,9389.15493,19.2812105381,-99.1870808601
13678,apartment,Coyoacan,0,1261783.08,80.0,80.0,15912.5,19.343558,-99.15189
13679,apartment,BenitoJuarez,0,2834127.6,128.0,128.0,22343.75,19.399818,-99.150869
13681,apartment,MiguelHidalgo,0,1962088.23,127.0,127.0,15590.55118,19.399006,-99.175233
13682,apartment,Azcapotzalco,0,830230.88,65.0,65.0,12889.38462,19.470991,-99.168165
13683,apartment,Cuauhtemoc,0,723396.16,60.0,60.0,12166.66667,19.4569412,-99.1563121
13684,house,GustavoAMadero,0,1975300.64,120.0,120.0,16611.10833,19.473623,-99.124863
13685,apartment,BenitoJuarez,0,3667397.19,120.0,120.0,30833.325,19.380943,-99.152453
13686,apartment,Azcapotzalco,0,1932865.47,68.0,68.0,28677.17647,19.472155,-99.161186
13688,house,AlvaroObregon,0,2339205.24,190.0,190.0,12421.05263,19.364233,-99.243773
13689,apartment,BenitoJuarez,0,1070890.91,80.0,80.0,13508.3375,19.380689,-99.149084
13691,apartment,VenustianoCarranza,0,1103263.35,233.0,233.0,4778.261803,19.452253,-99.124704
13693,apartment,Coyoacan,0,3568279.4,96.0,96.0,37500.0,19.337112,-99.144234
13695,apartment,Coyoacan,0,1843173.75,56.0,56.0,33214.28571,19.338455,-99.122483
13697,house,Coyoacan,0,6254400.84,190.0,190.0,33210.52632,19.342077,-99.127866
13698,apartment,Coyoacan,0,3567433.39,96.0,96.0,37500.0,19.344351,-99.162515
13699,apartment,Iztapalapa,0,766769.12,50.0,50.0,15475.38,19.348586,-99.115129
13701,house,Cuauhtemoc,0,3062046.93,250.0,250.0,12360.0,19.410687,-99.138477
13702,apartment,Cuauhtemoc,0,1090049.06,80.0,80.0,13750.0,19.427607,-99.160835
13703,apartment,MiguelHidalgo,0,693667.44,60.0,60.0,11666.66667,19.398383,-99.188268
13708,house,AlvaroObregon,0,940415.03,197.0,197.0,4817.258883,19.361792,-99.190096
13710,apartment,Coyoacan,0,2454592.38,60.0,60.0,41283.33333,19.350214,-99.162146
13712,apartment,Cuauhtemoc,0,446034.92,41.0,41.0,10975.60976,19.441646,-99.151884
13713,apartment,MiguelHidalgo,0,5859839.33,120.0,120.0,49277.775,19.425295,-99.225453
13714,apartment,AlvaroObregon,0,4954768.48,120.0,120.0,41666.66667,19.357464,-99.207909
13716,apartment,BenitoJuarez,0,6776231.02,132.0,132.0,51791.43182,19.3934457,-99.1796926
13717,house,Iztacalco,0,1684621.29,115.0,115.0,14782.6087,19.387685,-99.120088
13718,apartment,Tlalpan,0,5400697.7,213.0,213.0,25586.85446,19.303315,-99.229162
13719,apartment,BenitoJuarez,0,5985360.49,140.0,140.0,43142.85714,19.385,-99.184991
13720,apartment,AlvaroObregon,0,713486.52,70.0,70.0,10285.71429,19.343099,-99.216976
13722,house,MiguelHidalgo,0,9909537.15,400.0,400.0,25000.0,19.448023,-99.174744
13723,house,VenustianoCarranza,0,2766742.76,171.0,171.0,16327.48538,19.414261,-99.104118
13725,house,Iztacalco,0,1823354.86,220.0,220.0,8363.636364,19.391953,-99.108269
13726,apartment,BenitoJuarez,0,2725122.75,120.0,120.0,22916.66667,19.396707,-99.146623
13728,house,GustavoAMadero,0,1779154.32,100.0,100.0,17953.96,19.452751,-99.056419
13729,apartment,Cuauhtemoc,0,1330850.71,74.0,74.0,18148.64865,19.41263,-99.155464
13730,apartment,VenustianoCarranza,0,1094272.32,110.0,110.0,10036.36364,19.413758,-99.125533
13731,apartment,BenitoJuarez,0,1241580.68,75.0,75.0,16705.53333,19.383446,-99.137643
13732,apartment,BenitoJuarez,0,2010130.6,87.0,87.0,23310.34483,19.377171,-99.188503
13734,apartment,BenitoJuarez,0,1658060.49,60.0,60.0,27880.0,19.366607,-99.158713
13737,house,Tlahuac,0,545153.65,130.0,67.0,8208.955224,19.2943498557,-99.0211996436
13738,house,GustavoAMadero,0,1628939.48,204.0,204.0,8057.892157,19.458757,-99.116016
13741,apartment,MiguelHidalgo,0,4460349.25,119.0,119.0,37815.12605,19.400629,-99.179995
13743,apartment,Iztacalco,0,1134641.94,80.0,80.0,14312.5,19.407022,-99.068501
13744,house,Cuauhtemoc,0,1536342.41,150.0,150.0,10333.33333,19.330307,-99.115869
13746,apartment,Iztapalapa,0,475657.74,46.0,46.0,10434.78261,19.338622,-99.104289
13747,apartment,MiguelHidalgo,0,1535978.09,62.0,62.0,25000.0,19.446945,-99.186924
13749,apartment,BenitoJuarez,0,4062910.22,127.0,127.0,32283.46457,19.3832047,-99.1795226
13751,house,GustavoAMadero,0,2081002.72,270.0,270.0,7777.777778,19.47573,-99.144604
13752,apartment,BenitoJuarez,0,3799404.64,83.0,83.0,46182.89157,19.3924296,-99.1584618
13753,apartment,AlvaroObregon,0,990953.65,62.0,62.0,16129.03226,19.376392,-99.192439
13754,apartment,AlvaroObregon,0,5748894.57,126.0,126.0,46031.74603,19.337368,-99.205919
13755,house,Coyoacan,0,1373644.18,100.0,100.0,13861.84,19.31691,-99.135933
13756,apartment,Iztapalapa,0,594713.1,40.0,40.0,15000.0,19.359004,-99.092622
13759,apartment,BenitoJuarez,0,1809354.56,95.0,95.0,19219.70526,19.365865,-99.148341
13764,house,Coyoacan,0,1516159.2,180.0,180.0,8500.0,19.352157,-99.128667
13766,apartment,Cuajimalpa,0,4311044.93,148.0,148.0,29394.59459,19.354101,-99.300973
13768,apartment,BenitoJuarez,0,5937220.32,150.0,150.0,39933.33333,19.3628631,-99.1739857
13770,apartment,Cuauhtemoc,0,891858.25,45.0,45.0,20000.0,19.414413,-99.147436
13773,apartment,BenitoJuarez,0,1882811.91,70.0,70.0,27142.85714,19.380375,-99.1491
13774,apartment,BenitoJuarez,0,4161951.83,165.0,165.0,25448.18182,19.375763,-99.148271
13775,apartment,Coyoacan,0,2030793.99,70.0,70.0,29276.18571,19.343398,-99.122827
13777,apartment,GustavoAMadero,0,792950.93,350.0,54.0,14814.81481,19.5250821,-99.1443716
13779,apartment,Coyoacan,0,1839110.92,80.0,80.0,23198.75,19.34189,-99.166374
13780,apartment,VenustianoCarranza,0,1058338.49,60.0,60.0,17800.0,19.418177,-99.125159
13781,apartment,AlvaroObregon,0,1024646.07,55.0,55.0,18800.0,19.322333,-99.265621
13782,apartment,MiguelHidalgo,0,841319.62,39.0,39.0,21769.23077,19.432657,-99.177444
13785,apartment,Cuauhtemoc,0,950699.14,65.0,65.0,14759.66154,19.459211,-99.127063
13786,apartment,Cuauhtemoc,0,743215.24,55.0,55.0,13636.36364,19.460609,-99.161006
13787,apartment,Cuauhtemoc,0,891858.25,131.0,131.0,6870.229008,19.429437,-99.14346
13788,apartment,Azcapotzalco,0,465858.52,70.0,70.0,6714.285714,19.465349,-99.150474
13790,apartment,MiguelHidalgo,0,297286.02,40.0,40.0,7500.0,19.398171,-99.208512
13792,apartment,Iztacalco,0,623061.09,70.0,70.0,8980.0,19.403155,-99.074139
13793,apartment,Cuauhtemoc,0,616373.16,70.0,70.0,8885.714286,19.442774,-99.154919
13794,apartment,Cuauhtemoc,0,1103261.46,66.0,66.0,16868.68182,19.451496,-99.153453
13799,house,BenitoJuarez,0,4945850.05,175.0,175.0,28520.0,19.40158,-99.15333
13801,house,AlvaroObregon,0,4690183.85,300.0,300.0,15776.66667,19.337588,-99.207204
13802,apartment,Azcapotzalco,0,655020.3,60.0,60.0,11016.66667,19.493185,-99.205755
13803,apartment,Cuauhtemoc,0,5946481.62,88.0,88.0,67573.65477272727,19.4096083,-99.1806878
13805,apartment,Cuauhtemoc,0,3360129.68,94.0,94.0,36063.82979,19.4482164,-99.1589625
13806,house,Coyoacan,0,3146032.9,198.0,198.0,16030.30303,19.332161,-99.134352
13807,apartment,BenitoJuarez,0,3567433.39,76.0,76.0,47368.42105,19.3797151,-99.1677132
13808,apartment,MiguelHidalgo,0,16106816.77,163.0,163.0,98814.82680981596,19.407269,-99.190754
13810,house,Coyoacan,0,1605344.97,220.0,220.0,7363.636364,19.310989,-99.115169
